nidId,latitude,longitude,drainageArea,maxDischarge
IA01274,42.9979,-91.6583,745,0
IA00070,41.0589,-94.7647,0.14,0
IA00075,41.0497,-94.6973,0.3,0
CT01618,41.376664,-73.07727,0.21,
NC06430,35.4664,-82.5479,25,
ME96135,45.104275,-67.290649,0,
GA05872,33.322021,-83.514826,0.12,120
TX01092,32.992621,-96.416625,2.0100000000000002,2894
TX03621,34.471008,-100.358917,15,19979
SD00719,43.62888806,-99.15958524,39,1340
RI02902,41.43787383,-71.69108577,6,480
OR00145,42.96422958,-121.0892792,150,2514
NY01420,42.41166667,-76.79,0.92,440
GA05777,31.548621999999998,-82.729491,0.07,350
NJ00171,41.05926666666666,-74.85315,17.2,0
NH03560,45.015,-71.1975,4.2,0
NE01038,40.973400000000005,-100.47,21.3,6160
NY00659,43.06416667,-74.55805556,4.4,2030
ND00459,46.87809,-103.2082,0.67,
ND00356,47.076664,-98.174995,103.5,1560
MA00541,42.18435628,-72.6608275,,
MA02331,42.570504,-72.33015,1.07,
MD00350,39.500828999999996,-79.114649,120,
MA01186,42.554075,-71.573719,3.92,
MA00098,42.198409999999996,-72.10202,3.7800000000000002,
KY00015,37.842883,-86.977399,0.14,
IA02341,40.9346,-94.1004,0.68,0
IA01967,43.263600000000004,-93.4217,376,0
IL00406,38.53745,-88.59533,,
IA02154,40.9619,-93.129,0.29,0
IA02747,41.319,-95.8087,2.2,0
IA02859,41.7836,-95.5243,3.91,0
IA02506,41.356300000000005,-94.8761,0.39,0
IA03444,41.4986,-94.8944,0.31,0
IA01402,40.9412,-95.6144,0.74,0
IA01849,41.537,-94.7858,0.44,0
IA01802,42.333600000000004,-95.8756,0.21,0
GA01504,34.110278,-84.311389,691,
CO00382,40.909565,-102.665973,1,350
CT01669,41.781025,-71.864947,0.76,248
CO02790,40.740842,-105.580465,1,
PA01109,41.72166667,-75.31,2,
OH01401,39.39666667,-83.97916667,0.02,
NE01411,40.70012252,-100.0931076,1,0
NE01582,40.57491862,-96.52847396,3.5,1016
ND00097,46.38046,-100.86858,,
NE01577,40.28222978,-97.0756803,5.7,700
MI01681,42.82111111,-83.5275,0.41000000000000003,200
MN01646,43.97942,-91.49415,11.6,
MI02576,44.61666667,-83.63333333,2.7,100
LA00342,32.50777778,-92.64944444,,2500
MA00434,42.19317304,-70.83379436,2.14,
LA00112,30.78444444,-90.20388889,0.05,582
KY00004,36.919979,-87.455556,7.51,
IL00778,39.24357,-89.86604,24.8,10000
IA02423,41.5585,-94.7771,2.94,0
IA01496,41.3352,-94.8784,0.21,0
IA01707,42.3112,-95.8222,0.25,0
IA00815,41.074400000000004,-95.1806,0.96,0
IA01458,42.3913,-93.7954,1.06,0
IA01561,40.679700000000004,-92.4538,1.9000000000000001,0
IA01719,42.2601,-95.9709,0.74,0
IA01741,42.3558,-96.1225,0.21,0
IA00312,40.729800000000004,-92.4942,0.28,0
GA00030,34.368916999999996,-84.480861,895,560.04
VT00386,43.60550461,-73.1840836,2.81,
IL50001,41.461086,-90.548411,11000,
VT00095,44.53694153,-72.09194946,1.6400000000000001,
GA05889,31.55846,-83.529681,0.25,215
GA04592,34.609175,-83.447019,2.8000000000000003,9308
GA05946,34.052727,-85.317966,0.28,430
NH01053,42.9966,-72.0011,5.5,2406
NM00572,32.97034,-105.93443,,142
NH00501,43.173,-71.9038,5.8,1565
NE02493,42.64099183,-97.00900994,1,197
NE00891,40.66367254,-96.06996448,1.5,1831
MA01143,42.615755,-71.064712,0.77,
MA01093,42.270736,-71.06881,109,
MN00059,45.062639999999995,-94.25849,50.9,235
KY00328,36.69294,-84.44343,3.66,
IL50633,37.75311,-88.69251,,
IA03283,40.6037,-93.1411,0.17,0
IA03108,42.5447,-96.3087,0.55,0
IA02785,42.217200000000005,-95.9406,0.11,0
IA02957,40.6492,-93.9341,0.16,0
IA02740,42.0368,-95.9044,0.18,0
IA00935,41.3213,-95.8061,0.24,0
IA00078,41.018100000000004,-94.7589,0.33,0
FL00685,26.838138999999998,-81.085318,0,0
FL00373,25.48,-80.559998,0,1100
FL12027,28.036483,-82.501398,,
CO00456,38.426677999999995,-106.14723,0,1386
AR00271,35.21583333,-92.94,10,1525
NE08624,40.423867,-100.003292,3.7800000000000002,
OR03857,43.768266999999994,-119.285294,0.9,
VT00321,43.64466095,-73.02568817,0.1,
VT00319,43.27532959,-72.45793152,2.5500000000000003,
GA05917,31.884407,-82.85559,0.08,620
GA05873,33.326482,-83.520679,0.09,90
TX03541,32.149952,-94.784237,3.5,3886
TX00419,33.73402012,-96.97279528,39,34500
SC00433,33.3603,-81.0167,,
NY13081,42.56822222,-74.17630556,1.8,1125
NJ00986,40.225183333333334,-74.02688333,0.72,731
OH03049,40.39361111,-83.535,0.02,
NM00584,32.045,-106.5921,2.8000000000000003,8230
NM00571,32.97287,-105.93351,,30
NE00866,40.7574551,-96.16350079,0.7000000000000001,302
NE00584,41.69830884,-103.5903395,3,1630
MN01563,45.91601,-95.69341,1.1,
MN00227,47.515069999999994,-95.74769,7.5,100
MN01731,44.409400000000005,-95.99885,21.400000000000002,
MI00360,43.18833333,-84.11666667,619,
MI00590,44.67985321,-84.42868747,3.7,85
ME00750,44.770758,-67.264771,0,
KY01004,38.38055556,-85.36666667,0.03,
KY00014,37.88276,-86.71545,0.28,
IA03148,40.9536,-92.8086,0.19,0
IA02155,40.9602,-93.1317,0.28,0
IA01905,41.9973,-95.569,0.34,0
IA00753,42.1256,-95.7613,0.26,0
IA00114,41.646,-94.8706,0.42,0
IA00030,41.163000000000004,-94.3387,0.18,0
IA00153,41.3558,-94.8908,0.31,0
GA00638,34.956944,-83.6725,1.7,
FL13000,28.055591,-81.702655,17.900000000000002,150
CT00272,42.018809999999995,-72.404727,0.35000000000000003,175
AR00241,36.15666667,-93.90833333,1,2800
WI00302,43.4667565,-89.742465,564,7400
CT00598,41.837306999999996,-72.107209,1.23,
TX05978,33.173608,-96.123766,0,11300
SC01427,33.8727,-80.4961,,
OR03743,45.85718917,-119.6214981,0.14,0
SC01062,34.9792,-81.8156,,
OR00730,44.45930099,-118.7757416,0,0
NY14989,43.06583333,-76.4725,76,2800
NE01344,40.40891408,-99.747481,0.8,83
NE02234,40.33675189,-99.43798135,0.7000000000000001,19
NE02500,40.53249992,-95.89697987,0.6,44
MT03966,47.4467,-105.9269,854,
MN00153,44.55039,-95.529,2.99,175
MA00668,42.174220999999996,-71.602143,4.19,
KY00193,37.37583333,-87.79694444,0.36,
MA02269,42.60882131,-70.70134579,0.52,
IA03046,41.7742,-95.5367,5.3100000000000005,0
IL55069,41.836259999999996,-88.30985,,
IN03253,38.68654823,-86.02117249,0.45,2400
IL00477,40.01222,-90.95164,,
IL50319,41.30058,-88.15139,,
IA03911,40.904700000000005,-92.715,0.2,0
IA01382,40.600300000000004,-93.5096,0.48,0
IA01191,42.228,-95.8786,0.41000000000000003,0
IA01803,42.3382,-95.8805,0.13,0
IA01729,42.2516,-96.0053,0.41000000000000003,0
IA01747,42.335300000000004,-96.107,1.19,0
IA00495,43.3699,-92.5495,1.8800000000000001,0
IA00306,40.7043,-92.4795,0.31,0
IA01242,42.411500000000004,-96.118,0.18,0
WI00189,43.46459,-89.72865,574,6590
WI00923,43.45379,-88.18576,212,1353
WI01016,43.4339935,-88.0488889,255,3492
TX07164,26.328056,-97.391663,108.2,1814
UT00567,39.36185047,-110.7857163,0,
SD01199,45.44533093,-103.391844,,840
SD00881,44.48385022,-101.6556223,,1250
OR00146,45.30289077,-121.5594101,1.5,322
ND00865,48.616627,-98.497368,0.68,1737
NC00449,35.8157,-79.7765,33280,47700
ND00323,48.59898,-102.00312,661,
ND00955,46.33659,-96.62718,,
MN01728,44.47333,-96.05652,1,
MN00373,47.23207,-91.82955,2,35
MN01741,44.35003,-95.79569,2,
MA00429,42.10370722,-70.87794356,20.38,
KY01098,37.586704999999995,-84.618847,0.55,
IL00177,38.72857,-87.83904,,
IL50392,40.646159999999995,-89.03224,0.5,500
IA04222,42.0336,-94.8411,1.4000000000000001,
IA02791,42.1389,-95.8152,0.08,0
IA02922,40.8318,-92.5348,0.23,0
IA00820,41.0574,-95.1872,0.89,0
IA01779,42.301300000000005,-95.9863,0.26,0
IA01501,41.449200000000005,-94.8297,0.41000000000000003,0
IA00816,41.066300000000005,-95.1732,1.72,0
IA00741,42.1646,-95.8992,0.59,0
IA01313,42.244600000000005,-91.172,657,0
IA00791,42.0107,-95.8973,0.23,0
IA00783,42.139900000000004,-95.8831,4.2,0
IA00782,42.1254,-95.8841,5.36,0
IA00759,41.9742,-95.8152,0.33,0
IA01739,42.348600000000005,-96.118,0.5700000000000001,0
IA00458,41.8238,-95.5908,0.17,0
IA00349,40.655100000000004,-93.8412,0.44,0
FL00688,25.780001,-80.239998,0,0
GA01114,32.534169999999996,-84.94101,493,
AZ00232,34.831109999999995,-111.89778,0.1,
GA05687,32.895347,-81.64867,0.07,0.06
WY00916,43.3278,-108.2062,1,310
LA00685,32.38655375,-91.2070395,36.17,840
NY17193,43.19619444,-77.85727778,1.6,1760
GA05909,33.67404,-83.617515,0.22,160
TX05824,32.28544,-96.503971,0,2260
OR02958,45.88597106,-122.9346237,0.43,330
NY01404,43.06555556,-76.35472222,0.3,246
NV00190,36.402802,-116.340103,0.26,850
ND00966,46.889500000000005,-97.04,,
ND00349,46.355000000000004,-103.43,15,2228
NC00797,35.853,-78.331,,208
MN00738,48.596219999999995,-97.15239,34800,8200
MA00509,42.42118054,-72.48041646,0.49,
KY00226,36.742731,-88.826335,2.02,
MN01744,44.32651,-95.73887,2,
MN01738,44.3694,-95.78618,0.8,
MA00472,42.013037,-70.88088,2.25,
MA01156,42.069499,-71.269538,1.25,
KY00305,38.019936,-83.846854,5.28,
KY00068,36.877,-88.49184,3.8000000000000003,
IA02757,42.339200000000005,-95.4348,0.17,0
IA01761,42.3967,-95.9581,0.48,0
IA01731,42.261,-96.0165,0.46,0
IA00581,40.7121,-91.4353,0.39,0
CT01722,41.800117,-73.118921,,
CO00574,39.021149,-107.953438,0,415
AZ00300,34.29472,-109.83556,,
SC01560,32.6481,-80.8139,,
CO00779,37.752167,-107.192186,12,438
SCD5027,34.946200000000005,-81.1038,,
VA181004,37.184400000000004,-76.9028,,
UT00582,41.39852048,-112.0274465,0.3,
SC01434,33.8499,-80.4968,,
GA83663,34.46264,-83.527888,3.72,0
SD01473,43.56726023,-100.7731261,,50
SD00223,43.03998111,-98.46988198,,1450
OR00330,42.05410003,-121.1064301,3.6,988
OR00543,45.4287796,-122.2417526,4.5,800
NJ00350,40.854,-74.57863333,0.6,341
NJ00185,40.00966666666667,-74.31856667,21.3,1420
NJ00206,41.05016666666667,-74.24301667,0.37,117
NE02316,40.37068943,-96.99307767,7.2,6847
NE00860,40.69248705,-96.11937939,0.3,268
NE00172,40.57185415,-98.59964661,2,271
MA01141,42.549580999999996,-71.005306,3,
MN01718,45.67478,-95.70106,7.9,
MN00100,43.89203,-96.3658,31,3000
KY00125,38.17416667,-85.3675,1.5,
MA03106,42.15875398,-71.15431801,28.7,
IA02307,41.051700000000004,-94.2271,0.45,0
IA02365,41.9294,-94.2738,0.78,0
IL50086,37.78978,-89.37987,,
IA03278,40.970600000000005,-94.1894,1.56,0
IA03101,41.2779,-93.5909,2.23,0
IA02910,41.518,-94.8822,0.35000000000000003,0
IA00485,41.6203,-95.7399,1.6300000000000001,0
IA01292,42.1259,-93.9765,4905,0
IA01776,42.3099,-95.9759,0.6,0
IA01375,40.896,-94.5535,0.15,0
IA00738,42.1554,-95.9247,0.38,0
IA01384,40.718900000000005,-93.4012,5.58,0
IA01174,42.4187,-95.9791,0.58,0
IA00092,40.7616,-93.097,1.36,0
IA00380,40.606100000000005,-95.5863,0.25,0
GA02187,34.3435,-84.776139,1045,
CO02379,39.691900000000004,-105.6981,,1000
AR01214,34.86472222,-94.07805556,,580
CO00217,38.25278658,-107.5437731,0,150
CO00540,37.003336,-104.375571,6,1954
CO00999,40.553353,-106.008663,18,1400
AZ00272,34.14694,-109.28833,,
CT00236,41.457108,-72.219854,2.84,1264
GA01851,34.182701,-83.624344,1.09,940
NJ00335,40.98786666666667,-74.51441667,1.8,21
UT00375,37.90850444,-111.8424096,0.6,
SD02155,45.903332999999996,-97.58,,4000
PA00768,41.56333333,-75.07,0.6,
NJ00688,39.53315,-75.3384,0.4,140
NM00367,36.45809,-104.72027,,6000
OH01668,40.03416667,-81.5875,0.38,536
NY00268,42.93863889,-74.45513889,2.02,
ND00197,48.23916,-103.14399,7.2,
NE00843,40.70158336,-96.13855517,0.4,0
NH00584,45.0833,-71.3641,2.3000000000000003,207
ND00976,48.65275,-99.83484,,
NE00159,41.62093134,-96.29030613,6.3,0
MA00540,42.183513,-72.659319,0.81,
MA01106,42.262313,-71.478829,32.9,
KY00115,37.508618,-86.554753,1.56,
MA00220,42.02860807,-71.90428108,0.81,
IA03325,41.179,-92.9147,0.92,0
IA01941,42.61,-95.7468,0.72,0
IA01544,40.6799,-95.5028,0.67,0
IA00981,41.526,-90.6745,0.2,0
IA00679,41.112500000000004,-95.7733,0.4,0
IA00865,42.698100000000004,-96.5683,1.43,0
GA00418,33.976943999999996,-83.185278,3854,
FL00065,30.860000999999997,-86.849999,0,0
WY02541,44.3736111,-107.7041666,,
UT10103,39.254954,-111.543758,1,83
GA05880,31.511743,-83.425888,1.87,0
TX04829,29.503155,-99.100303,1.6,59800
UT00568,39.36185061,-110.7673825,0,
NJ00617,39.5584,-74.6067,6.6000000000000005,324
NJ00290,41.08256666666666,-74.72213333,0.6,783
NY00666,41.88333333,-74.74166667,,
ND00972,46.29911,-98.92507,,
NC00842,35.84,-78.745,,205
IL00144,40.00099,-88.65782,,
IA01950,42.645,-95.6761,0.86,0
IA00266,41.981,-95.5454,0.25,0
IA01867,41.3474,-95.7523,1.27,0
IA02768,42.134,-95.9565,0.38,0
IA00821,41.0544,-95.1834,0.54,0
IA00892,42.618900000000004,-96.3386,0.19,0
IA01216,42.2909,-95.9977,1.4000000000000001,0
IA01748,41.0867,-94.2083,0.23,0
IA00148,41.3262,-94.9637,0.26,0
AZ00209,31.90056,-110.9725,0.07,
AR00477,35.52333333,-90.67555556,4.4,5814
SC03524,34.257600000000004,-80.9958,,
GA05804,34.886676,-84.343117,0.05,105
TX02295,33.247986,-100.617048,0,0
SD02258,44.351667,-103.523333,1,210
OR01573,43.65835952,-123.3263168,0,15
SC00568,33.7226,-80.9657,,
RI01304,41.86777117,-71.74193568,2,130
GA05773,34.007996999999996,-84.455148,0.11,48
NM00443,32.74635,-107.32686,5.9,2450
NE01723,41.33622918,-97.05797177,0.52,0
NE00884,40.69862926,-96.00208562,1.5,1060
MA01152,41.678819999999995,-70.977381,7.96,
MD00129,38.9324,-76.7425,0.2,214
MN01764,44.09712,-96.07134,0.65,
MI00305,43.73666667,-85.40333333,1.8,65
MA01213,42.655277,-71.194428,2.14,
MA00324,42.10056,-72.999249,,
KY00333,38.09527778,-85.41138889,1.04,
IA02331,41.5215,-94.863,0.23,0
IA00275,41.9176,-95.5042,0.97,0
IA03281,40.6408,-93.1745,0.35000000000000003,0
IA03211,41.7046,-92.7872,0.96,0
IA00477,41.679700000000004,-95.8706,0.99,0
IA01348,41.7772,-92.9616,0.92,0
IA01229,42.514700000000005,-96.1226,1.41,0
GA00036,34.17066,-84.44969,,814
GA00642,34.959389,-83.616056,0.88,
FL00407,25.929084,-80.151489,0,4680
FL00532,30.450001,-84.169998,0.31,140
UT00459,40.50185609,-111.4590758,0,
GA05858,34.253097,-82.94922,1.02,450
GA05720,32.217448,-83.039059,0.32,290
PA00361,41.42833333,-76.27166667,1.2,
PA01738,41.015,-75.17666667,14,
NJ00251,40.05873333333333,-74.39176667,14,
NY00600,41.43833333,-74.51277778,,
ND00161,46.90089,-98.71007,2820,
NH00509,42.9177,-71.4169,6.59,1011
NE00122,40.17561013,-96.9275984,6.2,4946
NE00142,40.50967861,-97.25190656,3.6,65
MN00251,45.99212,-93.44705,9.200000000000001,60
MA03091,41.879892999999996,-71.000672,3.46,
MN00092,47.791059999999995,-92.36875,185,3570
MA01333,42.049659,-72.687227,0.25,
MA00432,42.01305218,-70.78823494,,
IL50154,37.75551,-89.25615,,340
IA01594,41.3806,-92.1242,0.16,0
IA01369,40.7287,-94.2262,0.41000000000000003,0
IA00800,42.0559,-95.9389,0.24,0
IA00793,42.0101,-95.8894,1,0
IA00505,42.311,-95.5609,2.56,0
IA01571,40.6325,-92.3306,0.14,0
IA00124,41.6819,-94.814,1.16,0
IA00630,41.470800000000004,-93.8694,0.77,0
IA00401,40.6535,-95.6607,0.31,0
FL00394,25.66,-80.279999,0,1905
CA00822,38.988600000000005,-120.2232,27.3,39000
SCD5024,32.9687,-81.3929,,
KY01235,37.983227,-84.401433,0.1,
VA177012,38.1807,-77.7553,,
VT00110,43.46947479,-72.66526031,0.49,
GA05696,32.987434,-83.311152,0.2,24
GA83658,33.537247,-85.207972,2.43,3460
SD00557,43.07242723,-100.1740733,,2160
RI01802,41.543808,-71.18989559,4,500
NY01496,42.59,-75.37333333,1.4000000000000001,
NE00918,40.38041178,-96.75094225,0.7000000000000001,2000
NE01950,40.48668474,-96.52479663,0.2,305
NH00585,44.7025,-71.3916,4.86,345
ND01013,48.411539999999995,-98.46254,,
MN01503,47.430409999999995,-96.01468,2.6,
MA00618,42.34026096,-72.2309974,8.73,
KY00196,36.89277778,-87.4425,9.85,
IL50701,40.27277,-90.08428,,
IA03284,40.606100000000005,-93.1234,0.2,0
IA01855,42.6344,-96.3236,0.44,0
IA02896,40.9793,-95.6355,0.28,0
IA00701,42.21,-95.9618,0.25,0
IA01659,42.358000000000004,-96.0936,0.63,0
FL18004,28.740000000000002,-82.260002,995,0
VT00385,43.5093,-72.2035,0.38,
VT00116,42.73717499,-72.61375427,0.97,
GA05860,33.390451,-83.350624,0.3,200
SD02435,43.3902339,-99.11586234,1,160
SD00141,43.878333,-100.711667,,2205
NY14937,42.88861111,-78.7225,,
GA05790,34.187726,-85.24433,2.5,200
NJ01041,39.77276666666667,-75.22165,,
NJ00782,40.97141666666667,-74.2791,161.1,0
NE01410,40.7001545,-100.090918,0.84,19
NM00582,33.14181,-107.25344,0.74,30
NJ00135,39.58526666666667,-74.902,13.200000000000001,12
PA83671,40.261472,-76.175265,0.44,135
NE00507,40.62860663,-96.70862392,0.7000000000000001,2000
NH00092,42.903800000000004,-72.017,13.35,0
NC06159,35.3416,-82.4507,,
NC04262,36.39889,-80.48722,,
ND00326,48.776665,-100.870003,16300,18252
NC01182,34.988,-78.37,,3
NC00616,35.7954,-79.4774,,1006
MA02514,42.607031,-71.073994,0.33,
MA01086,42.450826,-71.116058,0.3,
MN01734,44.340700000000005,-96.0793,3,
MN00390,44.06402,-92.75499,147.70000000000002,2700
MA00042,42.13545,-73.30805,5.2,
IA01997,41.091100000000004,-94.3175,0.37,0
IA02593,40.82,-92.67,0.28,0
IA02835,40.588300000000004,-93.9269,0.25,0
IA02834,40.598600000000005,-93.9085,0.21,0
IA00743,42.0668,-95.889,1.32,0
IA00681,41.1056,-95.7753,0.18,0
IA01415,42.1287,-95.917,0.45,0
IA01261,42.446600000000004,-96.1105,0.76,0
IA00060,41.051100000000005,-94.7801,0.22,0
IA00339,40.7868,-93.7032,0.15,0
FL00281,27.442055999999997,-82.487266,0,0
AR00285,36.00111111,-94.13638889,,
AR01157,36.46666667,-91.53,20,4200
NC06542,35.2918,-80.365,,
NC06502,34.994800000000005,-80.4941,,
AR99993,35.756586,-90.78581,0,0
TX01562,29.66,-95.756667,0,0
SD02336,43.92103555,-100.9020211,,2900
OR00115,45.31134033,-123.3570175,6.9,2100
NY01246,42.75833333,-78.625,50.1,5900
OH02450,40.9125,-81.525,2.58,390
NY00420,43.46833333,-76.00833333,1.25,1320
NE00985,40.06725856,-96.86204334,0.9,1096
NE03009,40.494113,-96.155129,1.03,582
NE00886,40.64440727,-95.95134708,1.6,1465
ND00316,48.695,-102.103333,495,11053
MN00498,45.21442,-94.93568,0.5,75
MA02402,41.646043999999996,-71.048454,20,
MI00698,42.796349,-83.273018,33,1040
MA03272,42.09141667,-71.319775,0.54,
LA00557,32.16305556,-93.85638889,,
MA00170,42.069818999999995,-71.352095,7.46,
IL50094,38.34818,-87.83064,,
IA03004,40.895,-92.6823,0.07,0
IA02323,41.3095,-91.1743,0.8,0
IA02434,41.5324,-95.5572,1.57,0
IA02035,42.424,-91.3284,0.4,0
IA02853,40.9183,-92.7392,0.33,0
IA02507,41.3069,-95.0151,0.32,0
IA02769,41.9641,-95.9419,0.63,0
IA00767,42.119800000000005,-95.9512,1.34,0
IA00765,42.105900000000005,-95.9509,0.5,0
IA00107,40.6592,-93.0205,0.48,0
CT00229,41.56577,-73.411511,1120,21000
AR00843,34.96305556,-94.1075,8,8200
SC003565,33.659,-80.7309,,
MD00615,39.091274999999996,-76.875978,,
SC01582,33.6159,-80.8131,,
VA097016,37.7466,-76.9323,,
UT00455,38.039,-111.4522,22,4000
UT00403,38.4218273,-113.0391245,63,
SD02297,42.80828521,-98.02447759,,154
NY01350,44.197500000000005,-75.60666667,158,
NM00181,32.78141,-107.26561,1.3,11408
NY16171,41.62583333,-74.76861111,,
NM00012,32.3536,-106.8548,7.9,4200
NH00503,42.7719,-71.5811,1.75,206
ND00010,48.9249,-102.26988,72,
MN00771,47.50953,-92.18569,112,
KY00508,37.45694444,-83.97861111,1.07,
MA00133,42.59704,-71.43495,34.5,
IL01217,41.688300000000005,-87.875,,
IA01985,41.8204,-95.5036,0.19,0
IA02675,41.65,-94.8,0.13,0
IA02666,41.090900000000005,-94.2207,0.12,0
IA02009,41.4665,-95.8121,0.2,0
IA02255,41.4549,-93.8874,0.8200000000000001,0
IA02952,40.586400000000005,-93.1458,0.22,0
IA03118,43.010600000000004,-93.4365,3.33,0
IA00483,41.6257,-95.7438,0.55,0
IA03085,41.382200000000005,-93.8167,0.12,0
IA01804,42.3387,-95.8629,1.21,0
IA00095,40.6873,-92.6927,0.33,0
IA00029,41.160000000000004,-94.3143,0.31,0
GA00696,34.394444,-84.499444,1199,
FL00543,30.704,-84.8262,0,2357
AR01478,33.28805556,-93.40638889,46,11580
MN00607,47.932700000000004,-91.7648,1200,
NY17182,43.19075,-77.79602778,1.6,1151
GA05807,34.661229,-84.339767,0.11,550
UT00628,41.30352231,-111.9457769,2.5,128
SD02163,45.788332999999994,-97.651667,17,6420
SC02498,33.9455,-81.1143,,
RI00802,41.98958971,-71.39688877,8,3100
NY12768,41.67166667,-74.66583333,0.96,
NM00202,32.159600000000005,-106.6518,6,12270
NY00065,42.79694444,-74.185,,200
NY00410,43.27111111,-76.20555556,1382,
NE02239,42.77096405,-97.52523917,2.18,1295
NH00573,44.203,-71.8722,5.6000000000000005,1076
MI01818,43.34833333,-83.995,0,1400
MD00160,39.494842999999996,-76.845868,0.4,151
MN01733,44.4042,-95.85671,2.1,
MN00913,47.03745,-96.05829,43,595
KY00126,38.17416667,-85.35777778,1.2,
MA00292,42.476859999999995,-71.05075,0.19,
KY01049,38.295867,-84.151524,40,
LA00016,30.62027778,-91.477,,1400
IL00619,39.15987,-89.13522,2.3000000000000003,9018
IL01224,40.45877,-90.07092,,
IA00271,42.2111,-95.6326,0.86,0
IA02591,40.82,-92.65,0.25,0
IA01774,42.4347,-96.0706,0.18,0
CO00274,39.070004,-104.711118,2,3529
CO00997,40.553332999999995,-106.291664,7.03,939
AK00123,51.8449,-176.6873,,5000
CA00822,38.988800000000005,-120.2197,,13000
SC02695,34.309400000000004,-82.3841,,
VT00077,43.44744873,-72.56581879,2.92,
GA05871,32.317655,-83.936931,10.16,790
GA05862,33.414763,-83.514242,0.19,140
SD02426,45.39139576,-100.9777573,,2000
SD02399,45.33815,-101.10927,,166
SD02157,43.89539135,-99.95598302,13,2540
SC02183,34.7059,-81.8392,,
PA01713,41.15555556,-76.95194444,0.14,
NY13045,42.941666670000004,-74.17722222,,
NY00954,43.05972222,-76.83805556,,
NM00210,32.683683,-107.088917,2.5,8510
NV00001,41.639998999999996,-119.139999,126.7,746
NJ00635,39.95176666666666,-74.9685,12.700000000000001,3000
NY00780,44.19861111,-75.58888889,152.1,454
NY00483,43.42722222,-75.99333333,6.3,3150
NH00574,44.2419,-71.7669,0.17,194
ND00610,46.955608,-99.110428,0.8300000000000001,1375
ND00350,46.251667,-101.936668,13,2184
MO30576,38.21385095,-91.25943083,63,229
MI00006,42.55166667,-85.98,41.1,1600
KY00597,38.205937,-85.86691,0.2,
IA02337,42.4909,-95.7263,0.45,0
IA02135,42.446400000000004,-96.364,0.59,0
IA02484,41.2761,-92.7401,0.18,0
IA03097,41.2914,-93.5783,0.88,0
IA00891,42.616800000000005,-96.3362,0.41000000000000003,0
IA01377,41.0219,-94.0645,0.79,0
IA00736,42.167300000000004,-95.9223,0.14,0
IA01218,42.2368,-95.8541,2.42,0
IA00073,41.019200000000005,-94.7668,1.99,0
GA01155,33.9275,-85.193889,1190,
FL00342,26.42,-80.07,0,0
SCD5031,33.8236,-81.8031,,
LA00698,31.74845789,-91.81788344,13.1,1440
NC06536,35.4063,-80.6192,,
UT00104,37.57350985,-109.4790102,0,
VT00133,43.66676712,-73.2036972,1.81,
GA05884,31.540194,-83.443195,0.33,700
TX03447,31.886764999999997,-97.700427,0,0
GA05697,32.98618,-83.569067,0.13,110
SD02168,43.88115662,-99.59289312,15,1425
PA01086,41.36,-74.855,1.79,
OR01764,42.81483078,-118.8482285,0,0
NY16102,40.932500000000005,-73.7375,,
NJ00298,40.2532,-74.50308333,9.1,380
